Srno,Company,Timestamp,Title,Description
439,Hindustan Unilever,"22 Apr 2024, 01:10PM IST",Amit Shah declares more than Rs 1 crore worth of shares in each of these 10 stocks,"BJP leader Amit Shah has declared a diverse stock portfolio, with investments in over 180 companies. Their top 10 stock bets are concentrated in specific companies, with significant holdings in various sectors like banking, FMCG, and pharma."
440,Hindustan Unilever,"22 Apr 2024, 06:30AM IST",ESG mutual funds: Why these MFs may not be the right choice for investors,"Having failed to beat even simpler fund categories, ESG funds may not be the right choice for investors."
441,JSW Steel,"29 Apr 2024, 06:30AM IST",Stocks to buy: 67 metal stocks gave over 10% returns last month; is it the right time to invest in metal in India?,"The Nifty Metal Index has surged significantly since November, delivering 11.6% year-to-date returns. In comparison, the Nifty 50 and Nifty 500 have yielded 2.7% and 5.7%, respectively. Despite global headwinds, metal companies with stable cost structures can prove effective long-term bets amid strong domestic demand. Should you invest in metal stocks now?"
442,JSW Steel,"29 Apr 2024, 05:00AM IST",Stock Radar: JSW Steel breaks out from Flag pattern & consolidation range; time to buy?,"JSW Steel broke out from Flag pattern & consolidation, with a target above 1000 levels. It faced resistance at 900 levels but rebounded. RSI at 65.9, MACD bullish, trading above moving averages. The daily Relative Strength Index (RSI) is placed at 65.9. RSI below 30 is oversold and above 70 is considered overbought, Trendlyne data showed. The daily MACD is above its center and signal Line, this is a bullish indicator."
443,JSW Steel,"26 Apr 2024, 09:31AM IST","Sensex, Nifty set to rise for 6th session in a row led by gains in Tech Mahindra","Indian benchmark indices rose led by various sectors and specific stocks. Sensex and Nifty50 gained momentum, with positive outlooks from experts and global markets. Tech Mahindra showed significant growth post Q4 profits rise."
444,JSW Steel,"25 Apr 2024, 07:39PM IST",Mcap of BSE-listed cos at record peak of Rs 404 lk cr,"The market capitalisation of BSE-listed companies jumped to a lifetime peak of Rs 404.18 lakh crore on Thursday helped by a five-day rally in benchmark indices, making investors richer by Rs 11.29 lakh crore."
445,JSW Steel,"25 Apr,2024, 03:20PM IST","Intimation under SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015","Intimation under SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015"
446,JSW Steel,"25 Apr 2024, 09:17AM IST","Buy JSW Steel, target price Rs 1017: Prabhudas Lilladher","JSW Steel Ltd., incorporated in the year 1994, is a Large Cap company (having a market cap of Rs 215860.22 Crore) operating in Metals - Ferrous sector."
447,JSW Steel,"24 Apr 2024, 05:45PM IST",Four-day market rally makes investors richer by Rs 8.48 lakh cr,Investors' wealth surged Rs 8.48 lakh crore in four days of market rally where the BSE benchmark has climbed nearly 2 per cent amid firm global trends.
448,JSW Steel,"24 Apr 2024, 03:51PM IST","Sensex, Nifty rise for 4th day; focus on key earnings this week","The 30-share BSE benchmark Sensex closed 114 points or 0.16% higher at 73,852. The broader NSE Nifty closed 34 points or 0.15% higher at 22,402. Nifty Metal index appreciated 2.7% as global prices rebounded from a fall in the previous session. Heavyweight banking and financials rose 0.5%."
449,JSW Steel,"19 Apr 2024, 03:58PM IST",Banking & financials lift Sensex 599 points higher despite IT selloff,"The broader NSE Nifty climbed 151 points or 0.69% to finish at 22,147. Among the Sensex constituents, Bajaj Finance, M&M, HDFC Bank, JSW Steel, and Maruti emerged as the top gainers, registering gains of 2-3%. Infosys, HCL Tech, and TCS closed 0.6% to 1.2% lower, resulting in a 0.4% decline in the IT index."
450,JSW Steel,"19 Apr 2024, 09:58AM IST",Lok Sabha election begins: How Nifty may behave before results and which stocks to buy?,"Investors monitor Sensex behavior during Lok Sabha election. FPIs sell Indian stocks. Hope for a good monsoon. Structural growth opportunity in Indian equities. Tata Steel, JSW Steel, Tata Motors, and HAL among recommended stocks."
451,JSW Steel,"19 Apr 2024, 09:40AM IST","Buy JSW Steel, target price Rs 1017: Prabhudas Lilladher","JSW Steel Ltd., incorporated in the year 1994, is a Large Cap company (having a market cap of Rs 205699.36 Crore) operating in Metals - Ferrous sector."
452,JSW Steel,"19 Apr 2024, 12:48AM IST",JSW Steel raises $900-million loan from eight foreign banks,"India's largest alloy manufacturer, JSW Steel, has raised $900 million from a consortium of eight foreign banks to refinance debt maturing this month and pre-pay high-cost borrowings. The loan was priced 180 basis points above the international secured overnight financing rate (SOFR). The consortium of banks includes Singapore's DBS Bank, France's BNP Paribas, UK-based HSBC and Standard Chartered, UAE's Mashreq Bank and First Abu Dhabi Bank, Japan's Sumitomo Mitsui Banking Corp (SMBC) and Taiwan's CTBC Bank."
453,JSW Steel,"19 Apr 2024, 12:48AM IST",JSW Steel raises $900-million loan from eight foreign banks,"India's largest alloy manufacturer, JSW Steel, has raised $900 million from a consortium of eight foreign banks to refinance debt maturing this month and pre-pay high-cost borrowings. The loan was priced 180 basis points above the international secured overnight financing rate (SOFR). The consortium of banks includes Singapore's DBS Bank, France's BNP Paribas, UK-based HSBC and Standard Chartered, UAE's Mashreq Bank and First Abu Dhabi Bank, Japan's Sumitomo Mitsui Banking Corp (SMBC) and Taiwan's CTBC Bank."
454,JSW Steel,"19 Apr 2024, 12:33AM IST","Coal mine auction likely in May, 30 new blocks to be put on offer","The coal ministry will auction coal mines by May 10 to boost domestic production, reduce imports, and encourage imported coal-based power plants to switch to domestic fuel, aiming for zero thermal coal imports."
455,JSW Steel,"18 Apr,2024, 08:04PM IST",The Company has redeemed Senior Unsecured Fixed Rate Notes (5.95% due 2024) in full today.,The Company has redeemed Senior Unsecured Fixed Rate Notes (5.95% due 2024) in full today.
456,JSW Steel,"18 Apr,2024, 05:38PM IST",Submission of Certificate required as per Regulation 40(9) of SEBI LODR Regulations 2015.,Submission of Certificate required as per Regulation 40(9) of SEBI LODR Regulations 2015.
457,JSW Steel,"16 Apr 2024, 05:34AM IST",Who will get D-Street's vote: Stocks to benefit from a BJP win in polls,"""The BJP manifesto has a strong positive read-through for Indian equities,"" said Seshadri Sen, head of research at Emkay Global Financial Services. ""Railways, defence, housing mortgages, tourism, and aviation are direct beneficiaries; while textiles and pharma API are probable winners."""
458,JSW Steel,"15 Apr 2024, 01:45PM IST",India's steelmakers fall short of investment target due to delays linked to China,"Indian steelmakers missed investment target for fiscal year 2024 due to delays in importing machinery from China and securing visas for Chinese experts, impacting capacity expansion in the second-biggest crude steel producer."
459,JSW Steel,"12 Apr 2024, 02:07PM IST",Sensex falls 793 points. Mauritius link and 5 other factors behind the selloff,"Sensex and Nifty plummeted as FPIs sold off, influenced by US inflation and tweak in India-Mauritius tax treaty. Investors are also cautious on valuations, profit booking, and rising commodities prices. EPS growth is likely to moderate in Q4 earnings season which begins today with TCS."
460,JSW Steel,"12 Apr 2024, 09:29AM IST","Sensex declines 650 points on fading US rate cut hopes; Nifty below 22,600","Indian indices dropped on U.S. inflation concerns. TCS to report Q4 results today. Sun Pharma, Asian Paints, Kotak Bank, NTPC, Maruti top laggards."
461,JSW Steel,"11 Apr 2024, 08:42AM IST","Metal stocks see big gains on US, China recovery prospects","Positive commentary and target price hikes from CLSA and Jefferies also buoyed the shares, helping the Nifty Metal index surpass the 9,000 mark to hit a lifetime high. The index ended at 8,999.60, up 1% over the previous trading session. Benchmark indices ended half a per cent higher each."
462,JSW Steel,"10 Apr 2024, 11:17AM IST","Jefferies bets on metal's mettle, picks Coal India, Tata Steel, 2 more stocks as buys","In Jefferies' view, the global recovery in manufacturing including one in China is driving the sector and there are now signs of a rising trade."
463,JSW Steel,"10 Apr,2024, 09:33AM IST",Certificate under Reg 74(5) of SEBI (DP) Regulation 2018 for the period ended 31.03.2024.,Certificate under Reg 74(5) of SEBI (DP) Regulation 2018 for the period ended 31.03.2024.
464,JSW Steel,"10 Apr 2024, 09:31AM IST","Sensex rises 200 points, Nifty near 22,700 on gains in index heavyweights",Sensex and Nifty rise. Paytm CEO change and PB Fintech's new subsidiary affect stock prices. TCS to kickstart the quarterly results season. Global market factors influence trading sentiments.
465,JSW Steel,"09 Apr 2024, 02:20PM IST","Metal stocks jump up to 11%; Hindustan Copper, Vedanta & others hit 52-week highs",Hindustan Copper soared 11% to hit its 52-week high of Rs 366.40 on the NSE. The stock traded amid significant volumes with over 4.80 crore shares changing hands on the NSE around 1:30 pm.
466,JSW Steel,"08 Apr,2024, 01:09PM IST",Conclusion Time - Proceedings of 29th Annual General Meeting held on 28.07.2023.,Conclusion Time - Proceedings of 29th Annual General Meeting held on 28.07.2023.
467,JSW Steel,"08 Apr,2024, 11:27AM IST",Compliance Certificate Under Regulation 7(3) for the period ended 31.03.2024.,Compliance Certificate Under Regulation 7(3) for the period ended 31.03.2024.
468,JSW Steel,"08 Apr,2024, 09:11AM IST",JSW Steel reports its highest ever annual  Consolidated Crude Steel Production of 26.43 Million tons surpassing its  yearly production guidance .,JSW Steel reports its highest ever annual  Consolidated Crude Steel Production of 26.43 Million tons surpassing its  yearly production guidance .
469,JSW Steel,"08 Apr 2024, 05:42AM IST","Nifty on a roll, has 23,000 in its sights: Analysts","?On weekly chart, Nifty has formed a “Doji” candlestick pattern that indicates indecisiveness among market participants on the direction of the market. If Nifty crosses and sustains above the level of 22,650, it would witness buying, leading the index towards 22,800-23,000 levels."
470,JSW Steel,"05 Apr,2024, 05:27PM IST",Intimation of Schedule of Analyst/Institutional Investor Meeting U/Reg  30 (6) of SEBI LODR Regulation 2015.,Intimation of Schedule of Analyst/Institutional Investor Meeting U/Reg  30 (6) of SEBI LODR Regulation 2015.
471,JSW Steel,"05 Apr 2024, 09:25AM IST","Sensex falls nearly 300 points, slips below 74K ahead of RBI policy outcome","Indian blue-chip indices opened lower due to IT, metal, and auto stocks before RBI's monetary policy. Tech Mahindra, JSW Steel, L&T, and others showed mixed performance."
472,JSW Steel,"04 Apr,2024, 12:18PM IST",Loss of Certificate/Duplicate Certificate,Loss of Certificate/Duplicate Certificate
473,JSW Steel,"03 Apr 2024, 06:59PM IST","NSE to introduce 4 new indices in capital, F&O segments from April 8","The Nifty Tata Group 25% Cap index consists of 10 companies, and is based on the free float market cap method, NSE said. The Nifty500 Multicap India Manufacturing 50:30:20 Index will track the performance of select largecap, midcap, and smallcap stocks from the Nifty 500 index that represent the manufacturing theme."
474,JSW Steel,"03 Apr 2024, 04:02PM IST","Sensex closes flat after volatile session, Nifty below 22,450","Nestle India was the top Sensex laggard, falling 2.6% on worries over earnings growth in the sector. NTPC, Tech Mahindra, TCS, and Bharti Airtel ended with gains."
475,JSW Steel,"03 Apr 2024, 10:17AM IST",Pharma stock and an energy player power up for 8% rise,Nifty opened flat and then rose for a while. But it closed with a small loss.
476,JSW Steel,"02 Apr 2024, 03:41PM IST","Metal stocks rally on strong China Data, US rate cut hopes","?Shares of metal companies surged Monday, leading gains in a session where benchmark indices hit lifetime highs. The Nifty Metal index also surged to a record, ending with near 4% gains on positive manufacturing data from China amid brightening prospects of a June start to the US rate easing cycle."
477,JSW Steel,"02 Apr 2024, 09:28AM IST","IT, bank stocks drag Sensex 150 points lower; Nifty below 22,450","Indian equity indices open lower on global cues. IT, financial stocks decline. Companies like ICICI Bank, JSW Steel, Bajaj Finance trade with cuts, while Tata Motors, Titan, Reliance Industries record gains."
478,JSW Steel,"01 Apr 2024, 03:05PM IST",Metal stocks fire on China data; Hindustan Copper surges 9%,"An official factory survey on Sunday revealed that China's manufacturing activity had expanded for the first time in six months in March. The world's largest producer and consumer of copper saw its most-traded May copper contract on the Shanghai Futures Exchange closing day-time trade 1.1% higher at 73,100 yuan ($10,110.79) per metric tonne."
479,JSW Steel,"01 Apr 2024, 09:30AM IST","No Monday Blues! Nifty50 hits fresh record high, Sensex surges 500 points","Indian equity indices surged on Monday, with Nifty50 hitting a record high. Several top companies gained in early trade, and sectoral indices showed positive trends. Experts expect sustained bullish momentum with a focus on largecaps for potential growth."
480,JSW Steel,"01 Apr 2024, 07:11AM IST","Stocks in news: IDFC First Bank, Indian Oil, Infosys, Zomato, JSW Steel","Bank Of India has received a demand notice of just over Rs 1,000 crore from the assessment unit, Income Tax department, pertaining to AY 2016-17."
481,Larsen Toubro LTD,"29 Apr,2024, 08:55PM IST","Disclosure under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015","Disclosure under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015"
482,Larsen Toubro LTD,"29 Apr,2024, 02:39PM IST","Certificate under Regulation 57(1) of SEBI(Listing Obligations and Disclosure Requirements) Regulations, 2015","Certificate under Regulation 57(1) of SEBI(Listing Obligations and Disclosure Requirements) Regulations, 2015"
483,Larsen Toubro LTD,"29 Apr 2024, 01:48PM IST",LTIMindtree shares fall 1.13% as Nifty gains,The stock quoted a 52-week high price of Rs 6442.65 and a 52-week low of Rs 4161.75.
484,Larsen Toubro LTD,"29 Apr 2024, 11:36AM IST",Share price of Jubilant Food jumps as Sensex gains 535.9 points,"A total of 7,788 shares changed hands on the counter till 11:36AM (IST)"
485,Larsen Toubro LTD,"26 Apr,2024, 05:24PM IST","Disclosure under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015","Disclosure under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015"
486,Larsen Toubro LTD,"26 Apr,2024, 02:01PM IST","Disclosure pursuant to Chapter XIV of the SEBI operational circular SEBI/HO/DDHS/P/CIR/2021/613 dated August 10, 2021(updated as on April 13,2022)","Disclosure pursuant to Chapter XIV of the SEBI operational circular SEBI/HO/DDHS/P/CIR/2021/613 dated August 10, 2021(updated as on April 13,2022)"
487,Larsen Toubro LTD,"26 Apr,2024, 01:52PM IST",Schedule of Analyst / institutional Investors'' Meet,Schedule of Analyst / institutional Investors'' Meet
488,Larsen Toubro LTD,"26 Apr 2024, 01:13PM IST",Jubilant Food share price down 0.54 per cent,"A total of 54,786 shares changed hands on the counter till 01:13PM (IST)."
489,Larsen Toubro LTD,"26 Apr 2024, 10:10AM IST",LTIMindtree shares rise 2.88% as Nifty drops,The stock quoted a 52-week high price of Rs 6442.65 and a 52-week low of Rs 4152.6.
490,Larsen Toubro LTD,"26 Apr 2024, 09:32AM IST","Buy Dalmia Bharat, target price Rs 2300: Motilal Oswal","Dalmia Bharat Ltd., incorporated in the year 2013, is a Mid Cap company (having a market cap of Rs 36744.33 Crore) operating in Cement sector."
491,Larsen Toubro LTD,"26 Apr 2024, 09:15AM IST","Neutral on Bajaj Finance, target price Rs 7800: Motilal Oswal","Bajaj Finance Ltd. key Products/Revenue Segments include Interest, Fees & Commission Income, Other Operating Revenue, Income From Sale Of Share & Securities and Service Charges for the year ending 31-Mar-2023."
492,Larsen Toubro LTD,"25 Apr 2024, 08:06PM IST","Q4 results: How LTTS, Cyient, Zensar Technologies and Laurus Labs fared in March quarter","LTTS reported 8% YoY growth in net profit at Rs 1,304 crore while the standalone revenue stood at Rs 9,647 crore, up by 9%."
493,Larsen Toubro LTD,"25 Apr 2024, 02:04PM IST",LTIMindtree shares down 2.37% as Nifty gains,The stock quoted a 52-week high price of Rs 6442.65 and low of Rs 4152.6.
494,Larsen Toubro LTD,"25 Apr 2024, 12:06PM IST",Jubilant Food shares down 0.31% as Sensex rises,"A total of 27,847 shares changed hands on the counter till 12:07PM (IST)"
495,Larsen Toubro LTD,"24 Apr,2024, 07:26PM IST","Disclosure under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015","Disclosure under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015"
496,Larsen Toubro LTD,"24 Apr,2024, 04:20PM IST","LARSEN & TOUBRO LTD.has informed BSE that the meeting of the Board of Directors of the Company is scheduled on 08/05/2024 ,inter alia, to consider and approve Audited Financial Results for the year ended 31st March 2024","LARSEN & TOUBRO LTD.has informed BSE that the meeting of the Board of Directors of the Company is scheduled on 08/05/2024 ,inter alia, to consider and approve Audited Financial Results for the year ended 31st March 2024"
497,Larsen Toubro LTD,"24 Apr 2024, 12:47PM IST",LTIMindtree shares decline 0.03% as Sensex climbs,"A total of 31,410 shares changed hands on the counter till 12:47PM (IST)"
498,Larsen Toubro LTD,"24 Apr 2024, 12:37PM IST",Share price of Jubilant Food rises as Nifty strengthens,"A total of 11,013 shares changed hands on the counter till 12:37PM (IST)."
499,Larsen Toubro LTD,"23 Apr,2024, 02:13PM IST","Certificate under Regulation 57(1) of SEBI(Listing Obligations and Disclosure Requirements) Regulations, 2015","Certificate under Regulation 57(1) of SEBI(Listing Obligations and Disclosure Requirements) Regulations, 2015"
500,Larsen Toubro LTD,"23 Apr 2024, 11:57AM IST",Share price of LTIMindtree jumps as Sensex gains 185.72 points,"Promoters held 68.6 per cent stake in the company as of 31-Mar-2024, while FII and DII ownership stood at 7.86 per cent and 6.22 per cent, respectively."
501,Larsen Toubro LTD,"23 Apr 2024, 11:16AM IST",Share price of Jubilant Food jumps as Sensex gains 168.8 points,"Promoters held 41.94 per cent stake in the company as of 31-Mar-2024, while FII and DII ownership stood at 23.24 per cent and 19.98 per cent, respectively."
502,Larsen Toubro LTD,"23 Apr,2024, 10:36AM IST","Compliance Certificate pursuant to Regulation 7(3) of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 for the year ended march 31, 2024","Compliance Certificate pursuant to Regulation 7(3) of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 for the year ended march 31, 2024"
503,Larsen Toubro LTD,"23 Apr,2024, 10:31AM IST","Certificate under Regulation 40(9) of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 for the year ended 31st March 2024","Certificate under Regulation 40(9) of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 for the year ended 31st March 2024"
504,Larsen Toubro LTD,"22 Apr 2024, 12:58PM IST",LTIMindtree shares fall 0.09 per cent in Monday's trading session,The Relative Strength Index of the stock stood at 25.89 on Monday.
505,Larsen Toubro LTD,"22 Apr 2024, 12:27PM IST",Jubilant Food share price up 0.43 per cent,"A total of 36,559 shares changed hands on the counter till 12:27PM (IST)."
506,Larsen Toubro LTD,"20 Apr,2024, 05:21PM IST",Submission of information regarding loss of share certificates,Submission of information regarding loss of share certificates
507,Larsen Toubro LTD,"19 Apr 2024, 01:08PM IST",LTIMindtree shares down 0.97% as Nifty gains,"A total of 18,512 shares changed hands on the counter till 01:07PM (IST)."
508,Larsen Toubro LTD,"18 Apr 2024, 11:43PM IST",L'Oreal Q1 Results: Sales jumps 9.4% on strong mass market demand,"L'Oreal's Q1 sales rose 9.4%, beating expectations amid U.S. and China market worries. Maybelline, Lancome brands led the 11.24 billion euros revenue. Ulta Beauty, e.l.f. Beauty, Coty faced pressure. Estee Lauder, North America, Europe impacted."
509,Larsen Toubro LTD,"18 Apr,2024, 07:28PM IST",Submission of information regarding loss of share certificates,Submission of information regarding loss of share certificates
510,Larsen Toubro LTD,"16 Apr,2024, 06:32PM IST","Disclosure under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015","Disclosure under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015"
511,Larsen Toubro LTD,"15 Apr 2024, 11:36AM IST",LTIMindtree shares down 1.37% as Nifty drops,"A total of 6,098 shares changed hands on the counter till 11:36AM (IST)."
512,Larsen Toubro LTD,"12 Apr,2024, 01:45PM IST","Disclosure pursuant to clause 10.1 of Chapter VIII of Circular No. SEBI/HO/DDHS/P/CIR/2021/613 dated August 10, 2021","Disclosure pursuant to clause 10.1 of Chapter VIII of Circular No. SEBI/HO/DDHS/P/CIR/2021/613 dated August 10, 2021"
513,Larsen Toubro LTD,"12 Apr 2024, 01:23PM IST",Jubilant Food shares rise 1.18% as Nifty drops,The stock quoted a 52-week high price of Rs 586.35 and a 52-week low of Rs 420.35.
514,Larsen Toubro LTD,"12 Apr 2024, 11:26AM IST",LTIMindtree shares rise 0.42 per cent in Friday's trading session,The Relative Strength Index of the stock stood at 37.66 on Friday.
515,Larsen Toubro LTD,"12 Apr 2024, 06:05AM IST",Edelweiss Alternatives' Fund acquires L&T IDPL,"This acquisition is in line with the infrastructure yield strategy to generate regular distributions for investors by acquiring quality operating infrastructure assets with strong cash flows and unlocking value through active asset management, the company said in a statement."
516,Larsen Toubro LTD,"12 Apr 2024, 05:00AM IST",Stock Radar: L&T breaks out from Cup and Handle pattern to hit fresh record high in April; Time to buy or book profits?,"Larsen & Toubro surged to a new high in April 2024, with technical analysis suggesting a potential uptrend continuation. Traders can consider buying opportunities aiming for 4,000, supported by a Cup and Handle pattern."
517,Larsen Toubro LTD,"11 Apr 2024, 05:24PM IST","Edelweiss Alt completes acquisition of L&T Infra Development Projs for Rs 6,000 cr","Edelweiss Alternatives has completed a Rs 6,000 crore deal to acquire L&T Infrastructure Development Projects (LTIDPL), a joint venture owned by L&T and Canada Pension Plan Investment Board. The acquisition will give Edelweiss 100% ownership in the joint venture, which will include seven road assets and a 960 circuit km power transmission line."
518,Larsen Toubro LTD,"11 Apr 2024, 04:07PM IST",Edelweiss Alternatives backed platform acquires L&T Infrastructure Development Projects,Infrastructure Yield Plus strategy has completed the acquisition of a 100 per cent stake in L&T Infrastructure Development Projects Limited (L&TIDPL). Larsen & Toubro had 51 per cent while Canada Pension Plan Investment Board (CPP Investments) had a 49 per cent stake in L&TIDPL.
519,Larsen Toubro LTD,"11 Apr,2024, 10:08AM IST",Larsen & Toubro concludes Divestment of its entire stake(51%) in L&T Infrastructure Development Projects Limited (L&TIDPL),Larsen & Toubro concludes Divestment of its entire stake(51%) in L&T Infrastructure Development Projects Limited (L&TIDPL)
520,Larsen Toubro LTD,"11 Apr,2024, 09:29AM IST",Update on sale of stake in L&T infrastructure Development Projects Limited,Update on sale of stake in L&T infrastructure Development Projects Limited
521,Maruti Suzuki,"29 Apr 2024, 06:19PM IST",Maruti likely to retain growth momentum amid improving CNG production,The company is well placed to benefit from any reduction in duty on hybrid vehicles and valuation multiple re-rating from possible listing for Hyundai Motor India.
522,Maruti Suzuki,"29 Apr 2024, 12:15PM IST",Top Nifty50 stocks analysts suggest buying this week,"Stock Reports Plus, powered by Refinitiv, is a comprehensive research report that evaluates five key components of 4,000+ listed stocks - earnings, fundamentals, relative valuation, risk and price momentum to generate standardized scores. Simple average of the above-mentioned five component ratings is normally distributed to reach an average score."
523,Maruti Suzuki,"29 Apr 2024, 09:30AM IST","Firm global cues, gains in ICICI Bank drive Sensex 550 points higher; Nifty above 22,500","The BSE Sensex was trading 351 points or 0.48% higher at 74,082. Nifty50 was trading at 22,504, up 84 points or 0.38% at around 9.21 am."
524,Maruti Suzuki,"29 Apr 2024, 09:24AM IST","Buy Maruti Suzuki India, target price Rs 14700: Motilal Oswal","Maruti Suzuki India Ltd., incorporated in the year 1981, is a Large Cap company (having a market cap of Rs 398884.12 Crore) operating in Auto sector."
525,Maruti Suzuki,"28 Apr 2024, 09:52PM IST","Mahindra XUV 3XO: Expected design specs, pricing, and other details unveiled ahead of launch","Mahindra & Mahindra is launching the Mahindra XUV 3XO, a compact SUV and facelift of the XUV 300, in India on April 29, 2024. The new model boasts updates in design, features, and safety. Expect a revamped exterior with new front and rear designs, inspired by Mahindra's BE SUV lineup. Inside, a new dashboard layout, large touchscreen, and digital instrument cluster provide a modern feel. The XUV 3XO will offer segment-leading features like a panoramic sunroof and advanced connectivity options. With a competitive price starting from Rs 9 lakh (ex-showroom), it aims to compete with popular compact SUVs in India."
526,Maruti Suzuki,"27 Apr 2024, 01:43PM IST",Maruti Suzuki's annual sales volume crosses 2 million units,"Maruti Suzuki India's Q4 net profit rose by 47.8% to Rs 3,877.8 crore. Annual sales exceeded 2 million units, with a record dividend proposal of Rs 125 per share. The company remains the top passenger vehicle exporter in India."
527,Maruti Suzuki,"27 Apr,2024, 11:13AM IST","The copy of financial results for the quarter and year ended on 31st March, 2024 as published in requisite newspapers as per the requirement of Regulation 47 of SEBI (Listing Obligations and Disclosure Requirements), 2015.","The copy of financial results for the quarter and year ended on 31st March, 2024 as published in requisite newspapers as per the requirement of Regulation 47 of SEBI (Listing Obligations and Disclosure Requirements), 2015."
528,Maruti Suzuki,"27 Apr 2024, 11:02AM IST",Suzuki making smaller hybrid cars for India with much better mileage: Maruti chairman,"Japanese auto giant Suzuki is working on smaller hybrid cars that will offer much better mileage than the current cars, Maruti Suzuki Chairman RC Bhargava revealed. Speaking to reporters after the announcement of Maruti's Q4 earnings on Friday, Bhargava highlighted that the costs of the technology used in Toyota hybrids are still high, resulting in expensive cars. He emphasized the need for a cost-effective hybrid car and mentioned that Suzuki Japan is developing smaller hybrid car technology."
529,Maruti Suzuki,"27 Apr 2024, 11:02AM IST",Suzuki working on smaller hybrid cars for India with much better mileage: Maruti chairman RC Bhargava,"Japanese auto giant Suzuki is working on smaller hybrid cars that will offer much better mileage than the current cars, Maruti Suzuki Chairman RC Bhargava revealed. Speaking to reporters after the announcement of Maruti's Q4 earnings on Friday, Bhargava highlighted that the costs of the technology used in Toyota hybrids are still high, resulting in expensive cars. He emphasized the need for a cost-effective hybrid car and mentioned that Suzuki Japan is developing smaller hybrid car technology."
530,Maruti Suzuki,"27 Apr 2024, 08:04AM IST","Maruti Suzuki goes big on sales, earnings follow","The company said it expects SUVs to remain the dominant category in the Indian market, adding that it will continue to launch new vehicles in the segment to strengthen its market share. However, small car sales, once its bread and butter, are unlikely to revive in the next two years, it said."
531,Maruti Suzuki,"26 Apr,2024, 11:17PM IST","Audio recording of the investors'' call held on 26th April, 2024","Audio recording of the investors'' call held on 26th April, 2024"
532,Maruti Suzuki,"26 Apr,2024, 04:16PM IST",Book Closure Intimation,Book Closure Intimation
533,Maruti Suzuki,"26 Apr 2024, 04:14PM IST",Maruti Suzuki reports 47.8% surge in Q4 net profit driven by strong sales & product mix,"Maruti Suzuki, India's largest carmaker, reported a 47.8% increase in net profit to Rs 3,877.8 crore for the fourth quarter ending March 31, 2024, in line with street estimates. Strong sales and a better product mix drove this growth. Revenues rose by 19% to Rs 36,697.5 crore, slightly below the expected 21.2% growth to Rs 38,838.2 crore."
534,Maruti Suzuki,"26 Apr,2024, 04:04PM IST",Dividend Recommendation and Dividend Payment Date,Dividend Recommendation and Dividend Payment Date
535,Maruti Suzuki,"26 Apr 2024, 04:03PM IST",Maruti Suzuki declares dividend of Rs 125/share,"India's largest passenger today reported a standalone net profit of Rs 3,878 crore for the quarter ended March 31, 2024, which was up by 48% from Rs 2,623.60 crore reported in the year-ago period."
536,Maruti Suzuki,"26 Apr,2024, 03:57PM IST","Investor Presentation on the annual financial results for the year ended on 31st March, 2024","Investor Presentation on the annual financial results for the year ended on 31st March, 2024"
537,Maruti Suzuki,"26 Apr 2024, 03:56PM IST","Maruti Suzuki Q4 Results: Profit zooms 48% YoY to Rs 3,878 crore, beats estimates","Maruti Suzuki Q4 Results: The profit figure was higher than the Street estimate of Rs 3046 crore. The Board has also recommended a final dividend of Rs 125 per share for the financial year 2023-24. For the full financial year, the automakers standalone PAT stood at Rs 13,209 crore, up over 64% YoY compared to Rs 8,049 crore reported in FY23."
538,Maruti Suzuki,"26 Apr,2024, 03:53PM IST","Press Release on the annual financial results for the year ended on 31st March, 2024","Press Release on the annual financial results for the year ended on 31st March, 2024"
539,Maruti Suzuki,"26 Apr,2024, 03:48PM IST","Audited Financial Results for the year ended on 31st March, 2024","Audited Financial Results for the year ended on 31st March, 2024"
540,Maruti Suzuki,"26 Apr 2024, 06:00AM IST",GIFT Nifty up 25 points; here's the trading setup for today's session,"Notwithstanding FIIs outflows, India's strong growth prospects and hopes of a majority win for the ruling party in the upcoming elections has been drawing a lot of domestic investors to take exposure to equities, Tapse said."
